Symbol	KO_L_C01_REP1	KO_L_C01_REP2	KO_L_C01_REP3	KO_L_C24_REP1	KO_L_C24_REP3	KO_N_C01_REP1	KO_N_C01_REP2	KO_N_C01_REP3	KO_N_C24_REP1	KO_N_C24_REP3	WT_L_C00_REP1	WT_L_C00_REP2	WT_N_C00_REP1	WT_N_C00_REP2	WT_N_C00_REP3
Zfr	10.0945046098164	9.85450965589513	9.97301606878384	9.92946131904325	10.366645424491	9.52286809850873	9.34004857657896	9.54638800736697	9.40829179758233	9.75660741530596	10.062912712054	9.95855608937886	9.44483370320686	9.57076439654708	9.61589650534235
Zfpm2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Zfpm1	3.82648763193831	2.76541801791132	3.13334029442428	3.51100021835218	3.79614217464468	3.99062567553591	4.71480404807225	4.13733807276625	4.61457489383254	4.60146804059452	3.13253906726493	3.92601382183605	4.43478754279363	4.59943806389193	4.31665891281618
Zfpl1	5.44233863067965	5.58760006225324	5.16790341530581	4.9557657210881	5.30203507341865	4.91705736175187	4.99803053596171	4.92537334001788	4.72755013178197	5.14403577101036	4.97688172561792	4.75598906839338	5.42074256885386	5.22446117632972	4.8943097200748
Zfp995	3.25224792818891	3.1969683519478	3.3800689442409	1.63628512020582	3.07333855482893	3.99062567553591	4.89836541816627	3.7014465818182	1.63628512020582	2.25301100147036	4.79681054156763	3.72016033701366	5.0432688751436	5.59342875586908	5.70106442465097
Zfp994	5.7051363462874	6.17384301955745	6.36106847147051	5.76247463631921	6.48879481558384	7.62848754011779	7.53636507114516	7.57089544844049	7.02222326715627	7.6013816167012	6.43467238275041	5.8577627594538	7.27981263763879	7.64498265244931	7.71039308336268
Zfp992	7.84331661805632	7.64745397324388	7.86426980491816	7.25645128132883	8.15856208251662	7.96729067595274	7.65197217492938	7.90160605338334	7.75829604905742	8.31651418326993	8.03336396561803	8.02298837743051	8.00089772396708	8.29943214506641	8.16611144283013
Zfp991	7.92262714862096	7.52722638385434	7.66538045326314	7.25645128132883	7.77327395800831	7.89543493574882	7.7113303988329	7.7201568232817	7.19676993358348	8.09701885203788	7.81659441656179	7.76674545032621	7.85447675578839	8.25661599492268	8.15465758129261
Zfp990	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Zfp988	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.58965679954621	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Zfp987	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.58965679954621	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Zfp985	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Zfp984	7.66002383746924	7.9920974493056	7.92200564682706	7.68076552188561	8.28783879518659	9.04957895582166	8.74784527201298	8.95404710683306	8.52314721865166	9.06678757167308	8.1117036552906	7.99061366786908	8.96740205010753	9.12504951269402	9.15054046546621
Zfp983	4.99396320945279	4.4463399945378	3.98658841712211	4.9557657210881	5.03147141317837	5.89141585043945	5.86130972231575	6.03824720810928	6.2455537181315	6.17818610007031	4.97688172561792	4.75598906839338	5.91065467712393	5.96385067359007	6.29960612596899
Zfp982	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	2.68122590005078
Zfp981	2.60074460672912	1.63628512020582	2.60770588441532	1.63628512020582	2.67254783046388	2.95992827299966	3.80441460679534	3.36490420253949	3.18351330082371	2.97707413659193	1.63628512020582	2.74379719808008	3.74695511452015	3.57387541015171	3.37823721022268
Zfp980	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Zfp979	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.25301100147036	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Zfp978	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	1.63628512020582	1.63628512020582	2.49549353943458
Zfp977	2.60074460672912	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	3.18351330082371	2.97707413659193	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Zfp976	1.63628512020582	2.76541801791132	3.5846521392879	3.75966025383169	4.11928989938131	4.7747049532096	5.02975081445037	4.86379831711133	4.92943060291732	5.65643070236529	1.63628512020582	2.74379719808008	3.94327151018457	3.76941055342062	3.87203364660755
Zfp975	3.97215186082374	3.96490314560214	4.40096738027541	4.69750291407169	4.87399327218748	6.14175935977231	5.77093778573076	6.14471815985448	6.16865253465235	6.35150541937139	5.64028790171004	4.26149392875535	5.81800823494968	5.88646662192873	6.1224877789369
Zfp974	4.92647673767792	4.80263164455806	4.97826062474225	5.21394790907589	5.17318182844112	6.1795485387262	5.78947360235046	5.84639205951932	6.78549740795369	6.56013598400238	5.28015124801864	4.75598906839338	6.34314957862236	6.51070741002352	6.21377289425759
Zfp973	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Zfp972	2.97700843106732	3.1969683519478	2.81552725995967	3.3652866951966	2.67254783046388	3.31018482427885	3.23475726597409	3.03113952618682	2.43718615155691	2.84361041330614	1.63628512020582	2.74379719808008	2.58687214073954	2.47619581994552	3.19121623602932
Zfp971	6.94162562662177	6.39635410770394	6.63008515493918	6.38362334691456	6.56737971708111	8.10107919341616	7.7113303988329	7.87869184041864	7.71844619422942	8.08787156309793	6.76090928697096	6.67679053783004	8.00089772396708	8.22821842070417	8.25460822228997
Zfp970	5.17904452803388	3.96490314560214	5.10746275181117	4.14842342671236	3.96749252896634	6.49628052461764	6.45533806476256	6.4755650949321	5.53316010580915	5.62291989609274	5.41055191530227	3.47500435742811	6.3095607863483	6.37583131910317	5.83666382658422
Zfp97	5.53540742326222	5.24859474267437	5.01168236309793	5.29054010851448	5.81417545537002	6.14175935977231	5.33863179730337	5.84639205951932	5.93312219408499	6.02014399325818	5.5300296780306	5.1208262147619	5.61255160585999	5.79057140182694	5.986676835129
Zfp968	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	2.25301100147036	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Zfp967	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	2.31643773304159	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Zfp966	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	4.23233014699159	2.58965679954621	2.27932853613905	2.75527022898914	2.25301100147036	4.05296505537546	2.74379719808008	2.41699187157671	2.6580607736863	2.83467485665402
Zfp965	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	2.41798058234476	1.63628512020582	3.26401705011268	2.43718615155691	2.25301100147036	1.63628512020582	1.63628512020582	3.2303595199138	2.80843728565004	1.63628512020582
Zfp964	3.25224792818891	2.76541801791132	3.4865896433417	1.63628512020582	3.07333855482893	2.95992827299966	2.7939723906934	3.15358311839988	1.63628512020582	2.84361041330614	1.63628512020582	1.63628512020582	2.95832418000105	2.6580607736863	2.2482574986802
Zfp963	4.22311545125902	3.50819880411879	4.79815333877061	4.45002195945562	4.37983335172917	5.74770207304604	5.59234893486069	5.48964336233711	5.2997643219021	5.70527075057618	4.05296505537546	5.03805472168818	5.18052702220089	5.22446117632972	5.21668242122758
Zfp961	4.92647673767792	4.99815837474807	5.19718624603722	5.09072180513635	5.58090702769089	6.25227117619916	5.96273878498339	6.4653371480285	6.50206220958525	6.4016472310862	5.5300296780306	5.03805472168818	6.02900185211865	5.95123961467518	6.15740261890845
Zfp960	3.25224792818891	3.50819880411879	3.26321271494611	2.7672464105552	3.3647343679568	3.14866287975173	3.10678875674945	3.03113952618682	2.43718615155691	3.47452830986599	1.63628512020582	3.16828509360519	3.98810964552293	4.30874866752438	3.81210216563794
Zfp959	6.48758005530416	6.67646846367493	6.32195837019539	6.1376535292287	7.29292140546324	6.19807697600291	6.11732475619353	5.62484863081588	6.10815019875007	6.38179972012781	6.16716195410284	6.07966846779448	6.00819714591279	6.03727576872363	6.1688549149619
Zfp958	6.148974300238	6.2893977366546	5.9636126614346	6.03058276906744	6.54165851459344	7.52237990084274	7.01470819335692	7.25813662167065	7.25365317005852	7.23768689413062	5.64028790171004	5.95068003513104	7.21785798833311	7.40310729024483	7.4401192230886
Zfp956	4.52985351179626	1.63628512020582	3.76057838289622	3.86804309936374	4.37983335172917	4.82377120551221	5.45956719992398	4.58638760816596	4.55446835353482	4.41531473306982	4.59025292911963	4.40259813576822	4.66818565602365	5.20324868275984	5.0015302353585
Zfp955b	5.960980565808	4.57547099371245	5.46100763177382	5.36322356835946	5.58090702769089	6.56921473686941	6.38408685078434	6.67509954264784	6.2455537181315	6.80324495586147	5.13659657686248	4.95014675899275	6.10933210959714	6.25801578492081	6.40983978079601
Zfp955a	5.7051363462874	6.00372429593489	5.53149866836839	6.23729696272569	6.37685915615565	6.97549023404549	6.69982591235471	7.24624784492274	7.03309723652342	7.2210438130841	5.92777151991916	6.3073706609286	6.79527112447882	7.01889787441442	7.17683407694177
Zfp954	5.05837792569477	5.0866381431084	5.04433347948209	5.32734503925249	5.52931856786857	6.06306238596759	5.71384705621068	5.81445893206015	5.3704325584119	5.85700322424711	4.34768722223846	5.03805472168818	5.91065467712393	5.74742527431295	5.40352484872795
Zfp953	6.55557349817854	5.75810193308742	6.06191872395468	5.98541499420789	5.77046161145129	7.09879288858701	6.68013919818101	6.97083692065684	6.94371735405639	7.03042121151343	6.01208035756977	5.8577627594538	6.77081337849395	7.08951538441391	6.86855895928012
Zfp952	6.51060326230821	6.39635410770394	5.92928906866689	6.09577782811331	6.19070916035661	6.87555457211744	6.51213248010067	6.88907569307772	7.03309723652342	6.86883795634847	6.3071278635915	6.40898858961237	6.68832955192679	7.00068922861345	6.84022209817449
Zfp951	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Zfp950	4.22311545125902	4.80263164455806	4.11841401542589	4.38059551099809	5.17318182844112	5.77267712938774	6.17478405799502	5.87762968388079	5.70675288919826	6.27823425086333	5.13659657686248	4.95014675899275	6.04950947471504	5.85971591881664	5.8930451244527
Zfp949	5.11999276127309	6.4303092982856	5.68360679015847	5.91488172675654	6.25547375418856	6.1795485387262	6.28323990948218	6.33657114960678	6.31854992583541	6.69487637223425	5.8381991499814	5.41077878080444	6.42384274191816	6.22698950747748	6.08670341652683
Zfp948	6.72259971033385	6.4303092982856	6.12390662309924	6.45155887273613	7.33841617993734	6.58336840650295	6.04211052805021	6.29095391977883	5.88581518638191	6.34126387180361	6.16716195410284	6.59293929510998	5.85345553819052	6.19527888723879	6.30998382376753
Zfp947	1.63628512020582	3.96490314560214	3.4865896433417	3.00522737680095	3.07333855482893	4.67111196912126	4.82778619694932	5.19851465521331	4.78079854220128	5.07104263857219	1.63628512020582	4.10414562751528	4.91401535895934	5.15985017954486	5.40352484872795
Zfp946	4.52985351179626	4.57547099371245	4.34892291039975	4.38059551099809	4.87399327218748	6.14175935977231	6.01088630188415	6.06561379021297	5.73374389595727	5.27965466273223	5.13659657686248	4.75598906839338	6.06972841505707	6.11844798606231	6.289153001086
Zfp945	5.6227864329002	6.04817957979954	6.01360674734032	6.38362334691456	6.12288838793554	6.16077814248477	5.71384705621068	6.02436586312128	5.65119540046484	6.15497487850668	5.28015124801864	6.2718375313803	5.86507926450845	6.28838672720893	6.07457445695328
Zfp944	6.148974300238	6.25190198788915	5.82109889305682	6.07437322632195	6.46161655914187	7.04869245793524	6.99094256831254	6.91934658321551	6.89685847236629	7.01118681080574	6.71141519530769	6.23540409982042	7.17191543486911	7.27768292003171	7.25402528682891
Zfp943	6.87225229185596	6.95815209035376	7.02832739808142	6.51643132466375	6.88622375840703	7.52237990084274	7.44021789007152	7.50258622860847	7.36109859857529	7.77481840414374	7.1800914137065	7.40664699891934	7.30981923118553	7.68352896334531	7.6423067952262
Zfp942	6.41621443209809	6.58901640011816	6.4239781464796	6.63801368299506	7.54656281855562	7.16613048684819	7.09121024547612	7.18528708088968	6.89685847236629	7.4992721365614	6.89993879106245	7.03546732411938	7.40025415338255	7.38917985782929	7.49111013683072
Zfp940	2.60074460672912	3.50819880411879	2.98637544659116	2.7672464105552	3.07333855482893	3.89931795882802	3.23475726597409	4.33483861754462	3.18351330082371	4.24594429085888	3.13253906726493	1.63628512020582	3.74695511452015	3.82851959222287	3.46180577031719
Zfp94	2.97700843106732	2.76541801791132	2.98637544659116	2.44596241102199	2.67254783046388	3.80123402492213	3.3499719244424	3.15358311839988	3.34804900354969	3.20240265869553	4.34768722223846	1.63628512020582	4.07351506840744	2.93847803551584	3.92935818889536
Zfp939	2.97700843106732	3.1969683519478	3.13334029442428	2.7672464105552	3.59879952377238	4.37251079768145	4.35943630362496	4.02666063662076	3.62206992717809	4.10355897175217	3.13253906726493	3.47500435742811	3.69288562813061	3.76941055342062	4.31665891281618
Zfp938	3.47444306620093	4.57547099371245	3.26321271494611	4.23027144919963	3.79614217464468	4.67111196912126	4.07953830867328	4.58638760816596	4.12585211652529	4.66948293889333	4.79681054156763	4.10414562751528	5.08385848541949	5.45706096391292	5.40352484872795
Zfp937	3.82648763193831	3.96490314560214	3.91546434131592	3.86804309936374	4.11928989938131	5.30888699963301	5.33863179730337	5.50975889869037	5.93312219408499	6.34126387180361	4.05296505537546	4.26149392875535	5.61255160585999	5.97635191097354	5.92042609367026
Zfp936	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.72903246380165	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Zfp935	9.25340894669878	9.16280434604411	9.30005848206114	8.17804745955972	8.66632421072737	7.43148675124332	7.45186780563559	7.55652772884042	7.44489783173083	7.84888926262475	9.31835191328475	9.41649020266598	7.45114263814943	7.82472458332043	7.52264444838754
Zfp934	3.97215186082374	3.1969683519478	3.5846521392879	3.64139217831758	4.95492363186453	4.96148631416161	4.79112499148221	4.54750188243517	4.28404742477097	5.40347476980387	4.97688172561792	4.40259813576822	4.66818565602365	5.15985017954486	5.07693063465906
Zfp933	6.55557349817854	5.8614493374551	5.83970678040888	6.29392812119144	6.90651027697291	6.94294248241105	6.63993947524026	6.95631219179494	7.37825264425428	7.13481773455993	6.23884739319118	6.37590713470736	6.80734600936631	7.18934936048132	7.05885522523887
Zfp932	5.48963060681334	5.91045830640708	5.62038640112863	5.8905787237634	6.05170738937786	6.55492053076403	6.43197749534252	6.33657114960678	6.53305215397314	6.64581436572399	5.28015124801864	5.99497612266027	6.50024996664493	6.64187751840386	6.45728361783842
Zfp931	4.78097906138409	4.4463399945378	4.29483385967694	4.45002195945562	4.69669365390179	5.53047774425189	5.23390890766303	5.31762262471537	5.18671930146677	5.9272452130592	4.05296505537546	4.40259813576822	4.74654966428501	5.38366356717386	5.66910560672943
Zfp930	5.66455331462636	5.95784862249052	5.92928906866689	5.91488172675654	6.43391513213131	6.43514951057534	6.27012195242287	6.30249458284497	6.26415307125266	6.61215234153521	6.09171263832065	5.8577627594538	6.25765934133584	6.52777233768553	6.84022209817449
Zfp93	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.75527022898914	2.84361041330614	1.63628512020582	1.63628512020582	2.58687214073954	3.05395456736688	2.2482574986802
Zfp91	10.6893882504568	10.6338137165794	10.5769443893572	10.4903473224723	10.7428872196217	10.7571293741573	10.6384689670579	10.7951059647278	10.68445979752	10.8072912396765	10.5690369486712	10.5141919612556	10.7669803734831	10.7368923407878	10.7327039451284
Zfp90	6.26189592231315	6.17384301955745	6.28175502674482	5.78902740726554	5.67881830909024	6.89836921921385	7.006829788475	7.19768723190536	6.6507425659964	6.81808146099141	5.64028790171004	5.99497612266027	6.31803180518584	6.76208963792559	6.80399871845481
Zfp9	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41798058234476	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Zfp882	2.60074460672912	2.76541801791132	2.98637544659116	2.44596241102199	2.67254783046388	4.67111196912126	4.40915767612768	4.28807187808557	3.84717712979547	3.94437257605097	3.13253906726493	1.63628512020582	3.84877668872822	3.93931179056877	3.61368943208487
